"StockType","StockEndType","CompareCode","CompareText","CompareName","NationType","StockExchangeCode","StockExchangeZoneId","StockExchangeNationType","DelayTime","StartTime","EndTime","ClosePriceSendTime","StockExchangeNameKor","StockExchangeNameEng","StockType","NationName","NationCode","ReutersCode","SymbolCode","StockName","StockNameEng","ReutersIndustryCode","IndustryCode","IndustryGroupKor","OpenPrice","ClosePrice","CompareToPreviousClosePrice","FluctuationsRatio","ExecutedVolume","AccumulatedTradingVolume","AccumulatedTradingValue","AccumulatedTradingValueKrwHangeul","LocalTradedAt","MarketStatus","MarketValue","MarketValueHangeul","MarketValueKrwHangeul","CurrencyCode","CurrencyText","CurrencyName","Dividend","DividendPayAt","TradeStopCode","TradeStopText","TradeStopName","EndUrl","DelayTimeName","StockEndUrl"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","YHGJ.O","YHGJ","윤홍 그린 CTI","Yunhong Green CTI Ltd","5130201010","51302010","용기(종이 제외) 및 포장재","0.82","0.81","-0.01","-0.61",,"2,861","2","0.03억원","2024-10-04T16:00:00-04:00","CLOSE","20,937","0.21억 USD","282억원","USD","US dollar","USD","0.00","2011-07-28T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/YHGJ.O","실시간","https://m.stock.naver.com/worldstock/stock/YHGJ.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","FLGC.O","FLGC","플로라 그로스","Flora Growth Corp","5610201020","56102010","의료 시설 및 서비스","1.55","1.56","0.00","0.00",,"99,036","151","2.04억원","2024-10-04T16:00:00-04:00","CLOSE","20,852","0.21억 USD","281억원","USD","US dollar","USD","0.00","2023-06-09T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/FLGC.O","실시간","https://m.stock.naver.com/worldstock/stock/FLGC.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","STRRP.O","STRRP","스타 에쿼티 홀딩스 우선주 시리즈 A","Star Equity Holdings Cumulative Perpetual Pref Shs Series A","5320301013","53203010","주택 건설","9.52","9.55","0.02","0.21",,"2,637","25","0.34억원","2024-10-04T16:00:00-04:00","CLOSE","20,682","0.21억 USD","279억원","USD","US dollar","USD","1.00","2024-09-10T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/STRRP.O","실시간","https://m.stock.naver.com/worldstock/stock/STRRP.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","WHLM.O","WHLM","윌헬미나 인터내셔널","Wilhelmina International Inc","5220303012","52203030","고용 서비스","4.05","4.00","-0.02","-0.50",,"3,040","12","0.16억원","2024-10-04T16:00:00-04:00","CLOSE","20,629","0.21억 USD","278억원","USD","US dollar","USD","0.00","2014-07-14T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/WHLM.O","실시간","https://m.stock.naver.com/worldstock/stock/WHLM.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","LRE.O","LRE","리드 리얼 에스테이트 ADR","Lead Real Estate Co Ltd ADR","6010101050","60101010","부동산 임대, 개발 및 운영","1.64","1.51","-0.07","-4.52",,"1,310","2","0.03억원","2024-10-04T16:00:00-04:00","CLOSE","20,599","0.21억 USD","278억원","USD","US dollar","USD","0.00","2024-10-10T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/LRE.O","실시간","https://m.stock.naver.com/worldstock/stock/LRE.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","HOLO.O","HOLO","마이크로클라우드 홀로그램","MicroCloud Hologram Inc","5720102010","57201020","소프트웨어","0.27","0.25","-0.02","-5.91",,"42,700,189","10,586","143억원","2024-10-04T16:00:00-04:00","CLOSE","20,351","0.2억 USD","274억원","USD","US dollar","USD","0.00","2024-10-09T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/HOLO.O","실시간","https://m.stock.naver.com/worldstock/stock/HOLO.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CPSH.O","CPSH","CPS 테크놀러지","CPS Technologies Corp","5210203010","52102030","전기 부품 및 장비","1.40","1.40","-0.02","-1.40",,"3,576","5","0.07억원","2024-10-04T16:00:00-04:00","CLOSE","20,338","0.2억 USD","274억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CPSH.O","실시간","https://m.stock.naver.com/worldstock/stock/CPSH.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","VCIG.O","VCIG","VCI 글로벌","VCI Global Ltd","5220304010","52203040","경영 지원 서비스","0.14","0.13","0.00","-2.12",,"2,036,397","276","3.72억원","2024-10-04T16:00:00-04:00","CLOSE","20,019","0.2억 USD","270억원","USD","US dollar","USD","0.00","2023-07-31T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/VCIG.O","실시간","https://m.stock.naver.com/worldstock/stock/VCIG.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BBGI.O","BBGI","비슬리 브로드캐스트 그룹","Beasley Broadcast Group Inc","5330202012","53302020","방송","13.15","12.89","-0.46","-3.45",,"23,853","302","4.07억원","2024-10-04T16:00:00-04:00","CLOSE","19,790","0.2억 USD","267억원","USD","US dollar","USD","0.00","2024-09-24T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BBGI.O","실시간","https://m.stock.naver.com/worldstock/stock/BBGI.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ORGS.O","ORGS","오어제네시스","Orgenesis Inc","5610102010","56101020","의료 장비, 물품 및 유통","4.22","4.13","-0.25","-5.61",,"9,594","41","0.55억원","2024-10-04T16:00:00-04:00","CLOSE","19,679","0.2억 USD","265억원","USD","US dollar","USD","0.00","2024-09-25T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ORGS.O","실시간","https://m.stock.naver.com/worldstock/stock/ORGS.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BSLK.O","BSLK","볼트 프로젝트 홀딩스","Bolt Projects Holdings Inc","5110103010","51101030","특수 화학제","0.67","0.62","-0.06","-8.33",,"145,913","94","1.27억원","2024-10-04T16:00:00-04:00","CLOSE","19,503","0.2억 USD","263억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BSLK.O","실시간","https://m.stock.naver.com/worldstock/stock/BSLK.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","DUO.O","DUO","팡둬둬 네트워크 그룹 ADR","Fangdd Network Group Ltd","6010102010","60101020","부동산 서비스","3.86","2.53","-1.24","-32.89",,"28,518,138","88,977","1,200억원","2024-10-04T16:00:00-04:00","CLOSE","15,207","0.15억 USD","205억원","USD","US dollar","USD","0.00","2024-09-30T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/DUO.O","실시간","https://m.stock.naver.com/worldstock/stock/DUO.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ADD.O","ADD","컬러 스타 테크놀로지","Color Star Technology Co Ltd","6310101010","63101010","기타 교육 서비스 제공","0.42","0.27","-0.18","-40.64",,"15,011,907","4,584","61.8억원","2024-10-04T16:00:00-04:00","CLOSE","14,126","0.14억 USD","191억원","USD","US dollar","USD","0.00","2022-09-26T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ADD.O","실시간","https://m.stock.naver.com/worldstock/stock/ADD.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","JBDI.O","JBDI","JBDI 홀딩스","JBDI Holdings Ltd",,"","","1.17","1.17","0.27","30.43",,"23,367,251","27,618","372억원","2024-10-04T16:00:00-04:00","CLOSE","23,151","0.23억 USD","312억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/JBDI.O","실시간","https://m.stock.naver.com/worldstock/stock/JBDI.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CNTM.O","CNTM","커넥트M 테크놀러지 솔루션스","ConnectM Technology Solutions Inc","5720102010","57201020","소프트웨어","0.92","1.06","0.14","15.71",,"185,349","184","2.48억원","2024-10-04T16:00:00-04:00","CLOSE","22,328","0.22억 USD","301억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CNTM.O","실시간","https://m.stock.naver.com/worldstock/stock/CNTM.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GDTC.O","GDTC","싸이토메드 테라퓨틱스","CytoMed Therapeutics Ltd","5620201011","56202010","생명 공학 및 의학 연구","1.85","1.90","0.14","7.94",,"45,506","85","1.15억원","2024-10-04T16:00:00-04:00","CLOSE","21,970","0.22억 USD","296억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GDTC.O","실시간","https://m.stock.naver.com/worldstock/stock/GDTC.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BHAT.O","BHAT","블루 햇 인터랙티브 엔터테인먼트 테크놀로지","Blue Hat Interactive Entertainment Technology","5320501012","53205010","장난감 및 어린이 제품","0.36","0.37","0.03","8.73",,"144,824","51","0.69억원","2024-10-04T16:00:00-04:00","CLOSE","21,602","0.22억 USD","291억원","USD","US dollar","USD","0.00","2022-05-27T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BHAT.O","실시간","https://m.stock.naver.com/worldstock/stock/BHAT.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MGIH.O","MGIH","밀레니엄 그룹 인터내셔널 홀딩스","Millennium Group International Holdings Ltd","5130202010","51302020","종이 포장재","1.72","1.88","0.13","7.43",,"87,705","164","2.21억원","2024-10-04T16:00:00-04:00","CLOSE","21,150","0.21억 USD","285억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MGIH.O","실시간","https://m.stock.naver.com/worldstock/stock/MGIH.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SWVL.O","SWVL","스워블 홀딩스","Swvl Holdings Corp","5240602012","52406020","지상 및 해상 여객 운송","2.92","3.09","0.13","4.39",,"15,115","46","0.62억원","2024-10-04T16:00:00-04:00","CLOSE","20,986","0.21억 USD","283억원","USD","US dollar","USD","0.00","2023-01-26T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SWVL.O","실시간","https://m.stock.naver.com/worldstock/stock/SWVL.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BIOR.O","BIOR","비오라 테라퓨틱스","Biora Therapeutics Inc","5620201011","56202010","생명 공학 및 의학 연구","0.53","0.57","0.05","9.48",,"263,812","148","2억원","2024-10-04T16:00:00-04:00","CLOSE","20,922","0.21억 USD","282억원","USD","US dollar","USD","0.00","2023-01-03T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BIOR.O","실시간","https://m.stock.naver.com/worldstock/stock/BIOR.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GREE.O","GREE","그리니지 제네레이션 홀딩스","Greenidge Generation Holdings Inc","5730103050","57301030","블록 체인 및 암호화폐","1.89","1.92","0.03","1.59",,"142,555","270","3.64억원","2024-10-04T16:00:00-04:00","CLOSE","20,489","0.2억 USD","276억원","USD","US dollar","USD","0.00","2023-05-16T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GREE.O","실시간","https://m.stock.naver.com/worldstock/stock/GREE.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SLNH.O","SLNH","솔루나 홀딩스","Soluna Holdings Inc","5720101010","57201010","IT 서비스 및 컨설팅","3.29","3.56","0.32","9.88",,"84,365","290","3.91억원","2024-10-04T16:00:00-04:00","CLOSE","20,488","0.2억 USD","276억원","USD","US dollar","USD","0.00","2023-10-16T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SLNH.O","실시간","https://m.stock.naver.com/worldstock/stock/SLNH.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BTCS.O","BTCS","BTCS","BTCS Inc","5220304027","52203040","경영 지원 서비스","1.18","1.25","0.09","7.76",,"142,894","171","2.31억원","2024-10-04T16:00:00-04:00","CLOSE","20,219","0.2억 USD","273억원","USD","US dollar","USD","0.00","2023-06-02T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BTCS.O","실시간","https://m.stock.naver.com/worldstock/stock/BTCS.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","COOT.O","COOT","오스트레일리안 오일시드 홀딩스","Australian Oilseeds Holdings Ltd","5410202020","54102020","식품 가공","0.82","0.86","0.00","0.05",,"22,082","18","0.24억원","2024-10-04T16:00:00-04:00","CLOSE","19,968","0.2억 USD","269억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/COOT.O","실시간","https://m.stock.naver.com/worldstock/stock/COOT.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","IMPPP.O","IMPPP","임페리얼 페트롤리엄 우선주 시리즈 A 8.75%","Imperial Petroleum 8.75 Cumulative Redeemable Perpetual Pref Shs Series A","5020102011","50201020","재생 가능 연료","25.02","25.00","0.00","0.00",,"1,651","41","0.55억원","2024-10-04T16:00:00-04:00","CLOSE","19,897","0.2억 USD","268억원","USD","US dollar","USD","2.19","2024-09-30T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/IMPPP.O","실시간","https://m.stock.naver.com/worldstock/stock/IMPPP.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ONMD.O","ONMD","원메드넷","Onemednet Corp","5220304017","52203040","경영 지원 서비스","0.62","0.59","-0.01","-1.67",,"59,416","36","0.49억원","2024-10-04T16:00:00-04:00","CLOSE","19,879","0.2억 USD","268억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ONMD.O","실시간","https://m.stock.naver.com/worldstock/stock/ONMD.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GORV.O","GORV","레이지데이스 홀딩스","Lazydays Holdings Inc","5320502010","53205020","오락용 제품","1.42","1.40","-0.02","-1.41",,"24,216","34","0.46억원","2024-10-04T16:00:00-04:00","CLOSE","19,832","0.2억 USD","267억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GORV.O","실시간","https://m.stock.naver.com/worldstock/stock/GORV.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MNDR.O","MNDR","모바일-헬스 네트워크 솔루션스","Mobile-health Network Solutions","5720102010","57201020","소프트웨어","0.60","0.58","0.00","-0.40",,"141,876","83","1.12억원","2024-10-04T16:00:00-04:00","CLOSE","19,720","0.2억 USD","266억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MNDR.O","실시간","https://m.stock.naver.com/worldstock/stock/MNDR.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","XAIR.O","XAIR","비욘드 에어","Beyond Air Inc","5610102010","56101020","의료 장비, 물품 및 유통","0.40","0.42","0.04","9.81",,"1,591,172","664","8.96억원","2024-10-04T16:00:00-04:00","CLOSE","19,632","0.2억 USD","265억원","USD","US dollar","USD","0.00","2017-01-10T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/XAIR.O","실시간","https://m.stock.naver.com/worldstock/stock/XAIR.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SEED.O","SEED","오리진 애그리테크","Origin Agritech Ltd","5410201027","54102010","어업 및 농업","3.23","3.09","-0.04","-1.28",,"15,768","49","0.66억원","2024-10-04T16:00:00-04:00","CLOSE","19,575","0.2억 USD","264억원","USD","US dollar","USD","0.00","2018-07-10T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SEED.O","실시간","https://m.stock.naver.com/worldstock/stock/SEED.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","TNXP.O","TNXP","토닉스 파마슈티컬스 홀딩","Tonix Pharmaceuticals Holding Corp","5620104012","56201040","제약","0.13","0.14","0.01","10.63",,"21,223,548","2,915","39.3억원","2024-10-04T16:00:00-04:00","CLOSE","19,514","0.2억 USD","263억원","USD","US dollar","USD","0.00","2024-06-10T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/TNXP.O","실시간","https://m.stock.naver.com/worldstock/stock/TNXP.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","NCNC.O","NCNC","노코-노코","noco-noco Inc","5220301010","52203010","환경 서비스 및 장비","0.21","0.14","0.01","7.54",,"147,382,197","32,056","432억원","2024-10-04T16:00:00-04:00","CLOSE","19,312","0.19억 USD","260억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/NCNC.O","실시간","https://m.stock.naver.com/worldstock/stock/NCNC.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ILAG.O","ILAG","인텔리전트 리빙 어플리케이션 그룹","Intelligent Living Application Group Inc","5210201011","52102010","산업용 기계 및 장비","1.09","1.06","0.00","-0.01",,"53,321","56","0.76억원","2024-10-04T16:00:00-04:00","CLOSE","19,142","0.19억 USD","258억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ILAG.O","실시간","https://m.stock.naver.com/worldstock/stock/ILAG.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CCLDO.O","CCLDO","케어 클라우드 우선주 시리즈 B 8.75%","CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B","5720102010","57201020","소프트웨어","12.25","12.90","0.44","3.57",,"6,229","77","1.04억원","2024-10-04T16:00:00-04:00","CLOSE","19,128","0.19억 USD","258억원","USD","US dollar","USD","0.00","2023-11-15T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CCLDO.O","실시간","https://m.stock.naver.com/worldstock/stock/CCLDO.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","VSEE.O","VSEE","브이시 헬스","Vsee Health Inc","5560101011","55601010","투자 지주 회사","1.33","1.25","-0.03","-2.34",,"28,188","36","0.49억원","2024-10-04T16:00:00-04:00","CLOSE","19,078","0.19억 USD","257억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/VSEE.O","실시간","https://m.stock.naver.com/worldstock/stock/VSEE.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GMM.O","GMM","글로벌 모피 AI","Global Mofy AI Ltd","5720101013","57201010","IT 서비스 및 컨설팅","0.66","0.65","-0.01","-1.78",,"318,107","208","2.81억원","2024-10-04T16:00:00-04:00","CLOSE","19,072","0.19억 USD","257억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GMM.O","실시간","https://m.stock.naver.com/worldstock/stock/GMM.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","TXMD.O","TXMD","테라퓨틱스MD","TherapeuticsMD Inc","5620104011","56201040","제약","1.60","1.64","0.04","2.66",,"4,961","8","0.11억원","2024-10-04T16:00:00-04:00","CLOSE","18,942","0.19억 USD","255억원","USD","US dollar","USD","0.00","2022-05-09T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/TXMD.O","실시간","https://m.stock.naver.com/worldstock/stock/TXMD.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","KSCP.O","KSCP","나이트스코프","Knightscope Inc","5710201012","57102010","통신 및 네트워킹","6.15","6.19","0.05","0.81",,"132,440","811","10.9억원","2024-10-04T16:00:00-04:00","CLOSE","18,919","0.19억 USD","255억원","USD","US dollar","USD","0.00","2024-09-16T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/KSCP.O","실시간","https://m.stock.naver.com/worldstock/stock/KSCP.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","UONE.O","UONE","어반 원 Class A","Urban One Inc Class A","5330202010","53302020","방송","1.64","1.64","0.03","1.86",,"47,014","76","1.03억원","2024-10-04T16:00:00-04:00","CLOSE","18,889","0.19억 USD","255억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/UONE.O","실시간","https://m.stock.naver.com/worldstock/stock/UONE.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SPRB.O","SPRB","스프루스 바이오사이언시스","Spruce Biosciences Inc","5620201010","56202010","생명 공학 및 의학 연구","0.44","0.46","0.02","3.61",,"163,404","74","1억원","2024-10-04T16:00:00-04:00","CLOSE","18,830","0.19억 USD","254억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SPRB.O","실시간","https://m.stock.naver.com/worldstock/stock/SPRB.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","WKHS.O","WKHS","워크호스 그룹","Workhorse Group Inc","5310101010","53101010","자동차 및 트럭 제조","0.71","0.77","0.07","9.93",,"1,534,833","1,160","15.6억원","2024-10-04T16:00:00-04:00","CLOSE","18,825","0.19억 USD","254억원","USD","US dollar","USD","0.00","2024-06-17T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/WKHS.O","실시간","https://m.stock.naver.com/worldstock/stock/WKHS.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","MEIP.O","MEIP","MEI 파머","MEI Pharma Inc","5620201010","56202010","생명 공학 및 의학 연구","2.79","2.81","0.06","2.18",,"7,395","21","0.28억원","2024-10-04T16:00:00-04:00","CLOSE","18,723","0.19억 USD","253억원","USD","US dollar","USD","0.00","2023-12-06T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/MEIP.O","실시간","https://m.stock.naver.com/worldstock/stock/MEIP.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","EDUC.O","EDUC","에듀케이셔널 디벨롭먼트","Educational Development Corp","5330204013","53302040","소비자 출판","2.28","2.17","-0.06","-2.69",,"18,656","40","0.54억원","2024-10-04T16:00:00-04:00","CLOSE","18,622","0.19억 USD","251억원","USD","US dollar","USD","0.00","2022-03-10T21:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/EDUC.O","실시간","https://m.stock.naver.com/worldstock/stock/EDUC.O"
